epoch,best,mean,std
0,0.0019157169461105324,0.001913277681950233,9.792908539588253e-07
1,0.0019157169461105324,0.0019134956738768483,1.1225410586107223e-06
2,0.0019159405334502955,0.001913597011319603,1.2473734608512319e-06
3,0.0019164114420030499,0.0019137734346812566,1.2699670375263163e-06
4,0.0019164114420030499,0.001913809415566888,1.1893544765477788e-06
5,0.0019164114420030499,0.001914131437796736,1.2945615377236518e-06
6,0.0019164114420030499,0.0019145020498388776,1.2864079259730479e-06
7,0.0019164114420030499,0.0019147915321789902,1.4595297531808788e-06
8,0.0019164114420030499,0.0019149795818835943,1.5206229876129636e-06
9,0.0019164114420030499,0.0019150951954602837,1.398996157916212e-06
10,0.0019164114420030499,0.0019153839242047688,1.3427360323437094e-06
11,0.0019164114420030499,0.0019152613377520728,1.4087037129345104e-06
12,0.0019164114420030499,0.0019154202406553803,1.4170553158593945e-06
13,0.0019164114420030499,0.0019152208386873234,1.48427575083757e-06
14,0.0019164114420030499,0.0019151863781202805,1.4835573699026344e-06
15,0.0019164114420030499,0.0019150126467150513,1.4461753533967393e-06
16,0.0019164114420030499,0.0019154360329843641,1.2880347118851876e-06
17,0.001917632405881717,0.001915673724026162,1.0768102679661223e-06
18,0.001917632405881717,0.0019152441543644025,1.4373139723005701e-06
19,0.001917632405881717,0.001915307634742682,1.5985328768220049e-06
20,0.001917632405881717,0.0019154326061287042,1.6858870543505832e-06
21,0.001917632405881717,0.0019159164100268557,1.402031545205233e-06
22,0.001917632405881717,0.0019155395379089179,1.5342146035410137e-06
23,0.001917632405881717,0.0019154790916837113,1.7055756321841212e-06
24,0.001917632405881717,0.0019156430817419156,1.6279856210833088e-06
25,0.001917632405881717,0.001915587518871686,1.7630877070062775e-06
26,0.001917632405881717,0.0019160608908314804,1.7586713176204112e-06
27,0.001917632405881717,0.0019159783934710483,2.039642439571231e-06
28,0.001917632405881717,0.0019160547599702267,1.9755135834345616e-06
29,0.001917632405881717,0.001916583063473763,1.7162928418185093e-06
30,0.001917632405881717,0.0019167742147283117,1.5184104818044786e-06
31,0.001917632405881717,0.0019165473732557661,1.730140810168835e-06
32,0.001917632405881717,0.0019167910951561561,1.4726797835018898e-06
33,0.001917632405881717,0.0019173547623163284,9.08020296435368e-07
34,0.001917632405881717,0.0019172686007588064,1.1679217995853271e-06
35,0.001917632405881717,0.0019173709034593445,9.007827982568176e-07
36,0.001917632405881717,0.0019173173565394587,9.475665615631037e-07
37,0.001917632405881717,0.00191758558304161,1.8533014030604728e-07
38,0.001917632405881717,0.0019175148194634389,5.225775284829372e-07
39,0.001917632405881717,0.00191758558304161,1.853301403060473e-07
40,0.001917632405881717,0.0019175699754282408,2.1171196823555073e-07
41,0.001917632405881717,0.00191758558304161,1.8533014030604728e-07
42,0.001917632405881717,0.0019175161276848767,5.020193423601026e-07
43,0.001917632405881717,0.0019175317352982458,4.931831232248303e-07
44,0.001917632405881717,0.0019175317352982458,4.931831232248304e-07
45,0.001917632405881717,0.0019173845182687314,6.902663860773995e-07
46,0.001917632405881717,0.00191748140000651,5.976984731186713e-07
47,0.001917632405881717,0.0019175994168298207,2.3092336327236623e-07
48,0.001917632405881717,0.0019176324058817168,2.168404344971009e-19
49,0.001917632405881717,0.001917534282411209,6.868642935545797e-07
50,0.001917632405881717,0.0019176324058817168,2.168404344971009e-19
51,0.001917632405881717,0.0019176324058817168,2.168404344971009e-19
52,0.001917632405881717,0.0019175716326031251,4.254129501435161e-07
53,0.001917632405881717,0.0019176324058817168,2.168404344971009e-19
54,0.001917632405881717,0.0019176324058817168,2.168404344971009e-19
55,0.001917632405881717,0.0019176324058817168,2.168404344971009e-19
56,0.001917632405881717,0.0019167043504030646,9.92736419945252e-07
57,0.001917632405881717,0.0019157620496408315,1.984892987407725e-06
58,0.001917632405881717,0.0019164359160887261,1.7082340503732854e-06
59,0.001917632405881717,0.001916574566127297,1.6269217139588268e-06
60,0.001917632405881717,0.001916744695988606,1.5338974722225515e-06
61,0.001917632405881717,0.001916110333844257,1.7544458926300999e-06
62,0.001917632405881717,0.0019165632986208403,1.6298651180921611e-06
63,0.001917632405881717,0.001916752141652707,1.4571048595381782e-06
64,0.001917632405881717,0.0019167756427767855,1.5335287719130444e-06
65,0.001917632405881717,0.001916302214117533,1.9489389720587096e-06
