epoch,best,mean,std
0,0.05371015759402682,0.04612340853554062,0.002488062753849145
1,0.05371015759402682,0.04681655031360839,0.0028964217431399148
2,0.05371015759402682,0.047375125620652964,0.0033151189358751622
3,0.05371015759402682,0.04738268181232255,0.00313343860384261
4,0.05371015759402682,0.047398932460637935,0.003337351624647494
5,0.05551920849015377,0.04828128718992499,0.0037935429844343648
6,0.055716527134185206,0.04893289712727219,0.004259843098858707
7,0.055716527134185206,0.049890545428985265,0.004219194714449857
8,0.056253457462723803,0.05029375664947424,0.004377893665521636
9,0.056253457462723803,0.05116170019277817,0.00432665006193397
10,0.05675176515301638,0.05110429775628269,0.004402578135283359
11,0.05675176515301638,0.05164695895368381,0.004305898654057357
12,0.05675176515301638,0.05158297916665187,0.004295615703899545
13,0.05675176515301638,0.05204116492248215,0.0042226407597779885
14,0.05677014563001965,0.052241998443527074,0.004080513216601487
15,0.05677014563001965,0.05354742201801442,0.00399016688959414
16,0.05677014563001965,0.05454955757982417,0.003613404995440787
17,0.05677014563001965,0.05458380834960664,0.003385965395237755
18,0.05677014563001965,0.05391636253071667,0.004026515493189452
19,0.05677014563001965,0.05372329632366836,0.004198925707013978
20,0.05677014563001965,0.05377025582608086,0.004098438043919836
21,0.057439340289915264,0.050355346157255315,0.004130964260433106
22,0.057439340289915264,0.05189550380104744,0.0043399385209295285
23,0.05705713376009592,0.05272179853920786,0.004507581295419399
24,0.05831041603278188,0.05367940121933926,0.004232097121506896
25,0.05964666251298662,0.054800172374189014,0.004027736683482376
26,0.06015000789892049,0.0553053955281927,0.0040657715861728075
27,0.06015000789892049,0.05563661211457335,0.004042671433851073
28,0.06015000789892049,0.05633221549519776,0.004006482372531768
29,0.06037852765047237,0.05590018653074539,0.004978726355731132
30,0.06037852765047237,0.057597115527321746,0.003967413741356348
31,0.06037852765047237,0.057345681775316716,0.004112868730860646
32,0.06037852765047237,0.05854787637241398,0.003261061257047919
33,0.06037852765047237,0.058279221289087225,0.003354641455328241
34,0.06037852765047237,0.058503244125460326,0.003224543740912187
35,0.06037852765047237,0.058796629418099204,0.0030713843971639085
36,0.06037852765047237,0.056701791824346516,0.005623316351311974
37,0.06615329745189193,0.0559551038402018,0.006419928690213801
38,0.06615329745189193,0.057221967691142336,0.006659206144169302
39,0.06615329745189193,0.059094827773981506,0.006587966551376919
40,0.06615329745189193,0.059966534046027704,0.006012479434791531
41,0.06615329745189193,0.060267784068113735,0.0068327543498025054
42,0.06615329745189193,0.0606528357536813,0.007265666832613004
43,0.06615329745189193,0.05909980314131171,0.00879974310312811
44,0.06615329745189193,0.05892344842080897,0.008036590620892764
45,0.06615329745189193,0.05912841169540867,0.008266007328833374
46,0.06615329745189193,0.06056132907112803,0.007762371940072538
47,0.06615329745189193,0.06148067652117573,0.007300568827386598
48,0.06615329745189193,0.06195061348302018,0.007119872382681451
49,0.06615329745189193,0.057861506862172514,0.008464563733237358
50,0.06615329745189193,0.058674395310748854,0.008530288418121566
51,0.06615329745189193,0.06222292508301423,0.006712016451517605
52,0.06615329745189193,0.0627683391972202,0.005566197176603607
53,0.06615329745189193,0.0614085671092448,0.00687426488507561
54,0.06615329745189193,0.060651867175782546,0.00772884660543911
55,0.07796350805266897,0.05989502399329755,0.00825742341857872
56,0.07796350805266897,0.06126081646283687,0.008259770616574328
57,0.07796350805266897,0.061203754359019695,0.008861219007584901
58,0.07796350805266897,0.06255894844427555,0.009424776246207096
59,0.07796350805266897,0.06412027508436136,0.011071905515507003
60,0.07821897377455529,0.06531880650337134,0.011802843718317673
61,0.07821897377455529,0.06720217791925256,0.011651224191733147
62,0.07821897377455529,0.06819457954621384,0.011867183650686366
63,0.07852923348014486,0.06843375739775687,0.011850118060391868
64,0.07852923348014486,0.06926910794201788,0.011633995001578952
